3 woke up and was having an accident - & quot ; it 's pushing , it 's pushing ! & quot ; he was crying because he could n't stop from wetting his pants . 
bad news my tweets , the egg does n't t look like it 's going 2 hatch , placed it in the light & amp ; it looks empty , the bottom has a black blob 
how the eff did it end up being 11:40 ? ! ? ! i got ta go to bed ... got ta stare at a computer screen all day tomorrow ! ! night tweeties ! ! 
about to watch & quot ; confessions of a shopaholic & quot ; online ... really wan na eat some icecream while i watch but i 'm gon na fight the urge ! ugh ! ! 
back getting better . kind of skipped over 3 and started on 4 it 's so sad ! ! ! ! no more jess . gon na get a new sketch book tomorrow ! ! ^^ 
i love you yoo i love you love you love you i love you love you the most .i love you , i need you & amp ; love you love you eternally i love you 
gm tweeple ... its a hotttttttttt day yet again..no rains off 2 work wid a thought & quot ; â€œ2 wish u wer some1 else is 2 waste da person u are.â€ ? & quot ; 
lol hellen & quot ; aish you just have bad luck . that 's all. & quot ; it 's true is n't it . i 've never been lucky in any part of life . 
really ? ! okay . i 'll be over at 12ish . i just dont have your adress . or # . i did , but no more direct . msg . it to me ! 
g3 in kamuli , uganda ! 900,000 people in the kamuli district , 80 % & lt ; 1 meal/day . much to do but it must be sustainable . i 'm but 1 person . 
omg , , , i hate this life ... study , home , study home , , , , what a life . i just hate it ! ! ! aarrghh , , , ! ! 
operation : & quot ; destroy the club & quot ; .. completed ! ! ! ! ... my next mission - , race home to try and get 3-4 hours sleeps before heading to work 
omg ! are you f*cking twiting me right now ! ? this is a 2 way st ! i can change , i can pay more attn , i can be the 1 twit yo life 
why is it everytime i am on the bus i am the only on that gets sick and by sick i mean the sick ! ! ahhhh this sucks i feel so bad ! help ! 
i dont know , i mean i love it here and my dad works here all the time , but i love the people and stuff in nc ... and the us , well there is 
watching & quot ; red eye & quot ; right now . i miss andy , he was way better . just played guitar . would 've played longer , but fingers were too sore . 
now i 'm become being dramatic .. bad mood it 's okay , it 's not horrible i need shopping .. so .. ? .. mais oui , voyons ! ! ! thats better ... ! 
ca n't find my & quot ; ladies clothes & quot ; .. um i think i left & quot ; ladies & quot ; out of the headings .. 3 pages to edit now .. 
off to brussels tomorrow to help jo - should be a laugh . my boys say & quot ; do n't come back without any wine gums & quot ; and i think they mean it 
my worst nightmare just happened - 2 ppl rock up 4 a class that i dont know is on ! ! ! ive had 2 send them out 2 dinner - on me of course ! 
haha nice nice . ugh my 7 8 9 buttons do n't work : / neither does my & quot ; send & quot ; button but i 'm already on my 3rd phone lol . 
i 've come for my id twice , but the man said it 's not yet finished ... it 's been 5 days , and it 's not yet finished ? ! soo not cool ... 
hi jomi was it your bday ? ! ? i ca n't believe i missed it ! ! happy birthday , i so miss you . need to catch up ! have lots to share . 
is going to miss choir ! ca n't believe theres only 9 days of school ! where has the time gone ? ! ? i am not looking forward to next year ! ! ! ! 
heading back to bath this afternoon , but sad that it 's not & quot ; back home to bath & quot ; but & quot ; back to bath for a visit & quot ; 
i 'm awake ( : too early ! it 's 330a nothing good on tv until 4 ! lol . something better at 5a . ughhh . i 'll talk to pc until then . lol 
good day everyone , thanks for the wishes . i rly do n't want to be quarantined for 7 days i 'm going for buffet now ! ! ! ! ! ! ! ! ! ! 
okay so im officially mad cuz i didnt go see my lovers movie im hoping tomorrow i can if not ... sigh* i dont know what ill do ! & gt ; & lt ; t2 
ok ! ! ! some sad news ! ! ! i missed raw ! ! ! and idk if im going next month to smackdown @ the triple a ! ! ( tears ! ! ) 
my fave 2 wo n't get a look in but i really hope mikey sings more as well as steo & amp ; ro . but we 'll have to wait & amp ; see xx 
now i wonder if i shld just go in to work & amp ; re-sched this d*mn appt ... ugh i wntd 2 knock my dr. & amp ; dentist out this mornin clearly a fail 
i hate looking for a job ! ! it 's annoying and taking ages ! someone give me a job ! please ! ! i am a good worker , it 's just not fair ! 
no prada for me oh no , i get stuck with denim shorts ... oh the horror . my lady says i 'm i 'm heat ... wth does that mean i get pms too ? 
eating dry cheerios watching saved by the bell @ l 's casa en la bx ! ! .. i should wake des hoes & amp ; l up ! i hate bein up alone ! ! 
just woke up cuz my mom wanted me to move my car & amp ; listening to my dog run in & amp ; out attacking a bear.. i wana go back to sleep ! ! 
bom dia de toronto ! i like & quot ; cold cucumber soup & quot ; perfect for summer have u try it ? it 's 30+c here ! i know u are going thru winter 
omg see this -- & gt ; /aekpr so cute ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! i want them ... 
& amp ; i stayed up too late playing wii sports . i am so terrible , but we both laughed & amp ; had a great time . i am going to miss him . 
i 'm at home and i 'm still working . and tomorrow , i will wake up to go to work , to work , and to look forward to going home -- working still . 
that 's a great one ! my fav . is & quot ; calling you , & quot ; but they did n't sing it last night ! they mainly sang all their new stuff . 
'is there a lot of coffee left ? ' - 'yeh there 's a lot left ' - grabs mug - 'not anymore ! ' doh . i never get the first pot of coffee ! 
that was a midterm ? i probably did n't even kick it 's ass , but it seemed easy enough . also . why are n't i out of class now & amp ; napping ? 
see , i knew it & amp ; guessed correctly . jealous now ? oh yea , & quot ; sour sour & quot ; . what 2 do ? listen to life song lo . 
oh ! i really like that ! ! got ta stress test & quot ; new & quot ; pc today anyhow , maybe i will bring up router config . touch wo n't bring up 
haha , k. but zef shoot ! i feel like i have n't seen you guys in so long . miss u na . oh ! and , twins and i are in boosters ! -lia 
i miss you too , buddy . a lot . ahaha . uhh , she can be a real snob sometimes . i mean , check out her interviews . haha ! i miss gg ! 
k w/ big time runny nose . sad little girl ! 10 mos old clinging to me w/ 100 fever . mean 'ol teeth ! oldest cranky , too . what a day so far ! 
crying . my doggie is n't doing well & amp ; i 'm sad that she 's suffering . went 2 pet her & amp ; she started crying . she does n't recognize me anymore 
another hot 1 ! ca n't belive my aunt is letting my little cuz come over 2 go hang @ my pool . & quot ; she 's afraid i might turn her & quot ; 
got in for work late well im not sad this time because i was n't really feeling well and my & quot ; massa & quot ; knew that yet i am been talked to zzz 
omg screw this shit ! ! i cant do all thi math.i have no idea what im doing with half of it.i cant have chapters 2-5 done by tomarow ! ! ! ! ! ! ! 
i had a dream that all of da haters in the world died it was sad b/c there was nobody 4 us 2 stunt on ! thx god for haters = we need u ! ha 
ughh my dad is making me play on the b team of fh tonight cuz they dont have enough playeres ! ! haha but they stink ! ! ! ! but im not alone ! ! 
why do u need a board to control stock exchange movement ? y o god y ? ? ? and y do i have to read abt it ? y o god y ? ? ? 
im back home now , aaaall alone hehe.. but omg ! mom didnt get me the hairthing that i wanted ! im soo pissed right now ! .. & quot ; daaddy ? & quot ; 
i did n't ask to star in it . i 'm ep'ing it . does n't seem like i 'm directing anything . it 's all part of the show . film . saga . epic 
definitely , once my old computer is set up again . all my good atl shit is on it . oh , & amp ; you 're in luck ! you just won the game ! 
okay nvm house to myself my mom is going out .. omg ! ! ! ! ! i see the sun ! ! ! ! ! oo sad face it 's gone lol i jinxs it 
everyone is going away and i 'm still stuck in puchong . will really miss all of them . and to one particular person , & quot ; please do n't go ! & quot ; 
oh well , we 're out of the heat , but when we go home , have to face a 'cooling bill . ' the people staying at our house said a/c went out ! ! 
ohh wait , did me and my bro just talked ? awh . i got ta admit i missed messin around with him . : & gt ; i hope its a start . ; ) 
i 've got two 24 & quot ; mac monitors on my desk - but i 've been getting neck ache so i 've hidden half of one behind the other - so decadent ! ! 
the wrost day ever ! ! ! dropped my iphone 3g in the sea and everything was gone ! ! ! ! ! ! ! ! ! ! ! damn ! ! ! ! ! ! 
just went outside sat on & quot ; the wall & quot ; at work and watched the peeps walk by tried to see how many would sit w/us on the wall only 1 would ! 
i am doing a study of think & amp ; grow rich - wow - it 's amazing how timeless the law of attraction is ! so now we 're on our 6 step program ! 
just seen the preview for the movie & quot ; obsessed & quot ; w/ beyonce . wow one crazy broad in that movie & amp ; beyonce seems to go nuts in it too ! 
juz watchin ' 3 eps . of your show hm , i must say i instantly became a fan of urs ! ; d lovin ' ur humor so mucho ! more power 2 u ! 
oh & quot ; shooter & quot ; is a good movie ! only seen it once tho . got ta put that back on my & quot ; to watch & quot ; list ! 
i 'm up . quite ... err , early . my colleague & amp ; i are off for outfit hunting . need some new gowns . gon na leave my 2 big babies sleeping . 
i got your package ! wow , i 'm so excited ! my very own one ! so , do i plant it in a pot for now , and water it till it grows ? 
pierce surprised me w/ 2 koi fish today ! he 's the best ! ! ! did i mention he 's remodeling the whole apt ? i 'm so grateful for him in my life ! 
awesome ! i love that show . no , i did n't see it but , i did record it , so i 'll probably watch it in a little bit . ryan 's cute . 
all here . alwys lvly 2 spk w/u awww if i cld , id giv u a fut massaj ... awww so sweet . ty yw heres another ( ( ( ( ) ) ) ) 
hi rhian this is my first post on twitter so hope it works ok. my mbt 's r fab - it 's a pity i ca n't wear them 2 work . hv a good day 
awe , haha are you for real ? ahhh ! thank you this is the next big & quot ; facebook & quot ; or & quot ; myspace & quot ; haha i know it 
ok now im really about to wash my hair ... . got five shows this week ... . man ! but hey , this is the life i chose . the life of a dancer ... 
