why kutner ? i mean i knew something was going to happen to someone but it was so sad . i & lt ; 3 house and it was well done , but i 'm still sad 
you probably have never listened to lemon jelly . you should . & quot ; tune for jack & quot ; and & quot ; page one & quot ; are two phenominal tracks . good afternoon 
congrats to you & amp ; & quot ; your people & quot ; bastos ! hehe ; ) i 'm really glad , that pacman won ! makes me proud to be adopted filipino . haha 
off for a swim now . pool is meant to be quiet from 5pm to 7pm , but if those in kapiti know of good ( quiet ! ! ) times , then let me know . 
so so so tired . watched s. darko . it was pretty good . then again anything with e.w , j.l , & amp ; j.r would be goodxd 4:40 & amp ; still wide awake . 
i feel better , im so hppey right now and i ever dont have a reason o : : i like this but its so bored alone at home -.- i need tipshantz & lt ; 3 
hej hej , i 'm back again ( bothering you xd ) my vacation was amazing , mon & amp ; tuesday off as well ^^ it 's cool . i & lt ; 3 candy 2 
huh , tik daudz iesp ? ju pavad ? t vasaru ar aiesec , like , vasaras projekts kazahst ? n ? . if i were not in almaty jet , i ` d definitely go there 
ahhh , poppy 's & quot ; tweeted & quot ; twice funfun , revision time nowwwwww . and yes , just ignore me when i ask a question , it 's fine ( y ) . 
needed an & quot ; industrial grade & quot ; ac tonite ! the dancing just stopped and now the last 20 of us are gon na chill , watch movies & amp ; play games . 
little boy in a store in america : & quot ; i s-o-o-o need this ! & quot ; his mom : & quot ; you are s-o-o-o not going to get it ! & quot ; 
i 'm having a lazy start to my day ... tea in bed now i 'm gon na get up , buy some milk , have a latte , and start ebaying some shizzz ( again ) 
yest ws reli fun ! town ws clas crac then we al went out for t , ws nice ! : l altho never trust clare wit a box ! : lshe dropped the pressie ! ! 
lots of bites but no fish - had fish & amp ; chips to try & amp ; make up for it though almost sleep time - work tommorrow ( public holiday & amp ; all ) 
... he looked up at me completely at ease as if to say & quot ; thanks for this & quot ; ... .such joy , smiles , and giggles they give to me in return ... 
just ate a wonderful maccas apple pie i want more ! time to go play soccer fifa09 ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! 
rebekah gibney won the gold logie ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! 
the one day there 's no one to see , nothing to do , no where to go i get lieu time at work , they know and do it on purpose oh well i 'm home 
i must of died & amp ; went to heaven , i put the tv on hockey norway & amp ; canada ... i do n't know but i just ca n't get enough hockey these days 
you know you 've done something right when a year later your tattoo artist can still look @ your tatt & amp ; says & quot ; wow , that 's a great tattoo & quot ; 
daughter asked what i watched at the movies . i sd wolverine . she says & quot ; i know that guy ! the one with long fingers & amp ; scratches things ! & quot ; 
hello everyone ! ! ! god is good ! ! w/ my queen b ! ! we are going to grandma 's house ! ! i 'm happy cause god is working miracles in my life ! 
looks good . but at the bottom links , the twitter one to be more exact , you say & quot ; green lanter & quot ; instead of & quot ; green lantern & quot ; 
vode ! ! ! i had him freshman year . good times , man , good times . if you put enough & quot ; interpretation & quot ; into it , you 'll be fine . 
do n't quit kate ! ! sleep on it . it 's getting l8 there in uk , no ? you 're tired . just get some sleep . you 'll feel better in the morning xoxo 
email box tamed down ( a bit anyway ) , had a yummy pb & amp ; j with cold milk and a got a note written to a really good friend . time for bed . 
my little man , all of 4 , bought his first cd : johnny cash . after he heard & quot ; tennessee stud & quot ; on the jackie brown soundtrack , he was hooked . 
i almost went on a cruise in jan. but there was a change of plans . that 's one thing i always wanted 2 do & amp ; g o on a hot air balloon ride ! 
& quot ; to love and be loved is to feel the sun from both sides. & quot ; - david viscott ( via ) & lt ; & lt ; & lt ; that 's warm 
also ... .repressing mah & quot ; squeeeeee & quot ; attack ... the newest sookie stackhouse book is on it 's way to me ! ! ! ! ! it 'll be my after finals treat 
just saw my brother fck up someones hair- ha ! hilarious . me : hahahahaaa , guy : & quot ; what happened ? & quot ; bro : & quot ; nothing nigga & quot ; 
i believe it is now time for bed . since i have to get up in the morning . sigh . oh well . i 'll try and make the best of it . night tweeps ! 
gah i love tmh so much ! ! ! it 's one of my favesss ahhh ! ! never get tired of it lol . try to reach out to you , touch my hand ! ! 
ooh last night & quot ; i got ta tell u a story..its awkward..wait ill tell u later & quot ; ha ! sleepover , church at 10 , and bowling ! fooooor ... fareee ? ! 
um , i 'm going to bed at 2 , tops . i expect lots of texts from all of you in the morning to make sure i get up & amp ; go to school . 
just checkng out my 500th tweet and its : & quot ; readng d busness section . acordng 2 d latst news & quot ; in order to save the economy -spend more & quot ; ... 
& quot ; age is strictly a case of mind over matter . if you do n't mind , it does n't matter. & quot ; - jack benny . precisely what i needed to hear today 
lmbo reese goin hard on this chick & quot ; but i aint f*ckn my 'brothers ' doh.. fluff u f*ckin ur brothers & quot ; ? & quot ; nope & quot ; said the queen 
- was cool . did not know anybody but jp , jm-s & amp ; mm . pix are up . fun bunch . u would be happy to know jp & amp ; i talked yoga 
ah ! well , i 'll see if i can find u later in the week . i am tempted to look at leica 's this week . lol . we could go check it out . 
my brain is gon na explode , a minute from now ) it is full of numbers @ - ) this should be the cliiimb . : -j i 'm climbing the : mt . numbers . 
that 's one of the reasons we thought & quot ; should we have a kid ? & quot ; & quot ; nah - let 's get a piano instead. & quot ; you poor buggers 
in the mood to listen to some reg stuff ( sir told me : u used to be a huge fan of mine but now it seems you 've forgotten my songs ! ! ! ) ) 
i hate waking up early ! but i need to make up my 27 hrs at my pharmacy class . & gt ; = [ sighhh . in other news : breakfast time ! ! ! ! 
ok , it 's my 1000th tweet i 'll use it to simply say & quot ; thank you ! ! & quot ; . i 've met some of the most giving/caring people on twitter ! 
back to reality tomorrow . but i think i will dig me out a cigar and smoke me a good one . yes i bought 3 boxes of the & quot ; good & quot ; ones 
big sugar = yet another '90 's bandwagon i was too late to get on . next s & amp ; d bnl should reunite them ( kind of like they did for the odds ) . 
to mums in oz - , happy mothers day 2day , to mums in us - happy m-day 2morro , & amp ; to mums w/ altzheimers , guess what ! ? today 's mothers day ! 
& quot ; patchouli oil & amp ; incense had a surge in popularity in the 1960s & amp ; 1970s , mostly among devotees of the free love & amp ; hippie lifestyles. & quot ; 
piyaaa ! hi . : ] im hyper & amp ; im bored & amp ; im online & amp ; im going to find pictures for the noteboook . still cant send messages . grr . 
it 's a peter & amp ; gordon morning - & gt ; and i , go to pieces and i wan na hide / go to pieces and i almost die / ever ... ? /~5yk38 
rub it in now ... i had 2 do mine the old fashioned way , & amp ; in the heat lol yea u have no excuses so tom grab that beer & amp ; ... .. 
made breakfast for bf ; went to sears to pass my drivers test ! stayed with minh for a lil , sauna & amp ; spa with aunt , uncle & amp ; mom ; finally home 
c'mon , we 're talking about philos-ophy - the love of wisdom . i need a & quot ; mat & quot ; - a context to intersubjectively & quot ; ground & quot ; it . 
so ! ! ! why should that matter ? i bet you would be great at it ! i do ! ! ! it 's what you love , right ? why not go for it ! 
i & lt ; 3 rupert grint ... ... & amp ; of the boy , ive accepted tht i do fancy him but im certain he doesnt feel the same so its not worth telling him 
have been writing since 6pm & amp ; i only have 300 words . ca n't help but edit as i write . stop it , self ! oh , i 've also been researching too . 
awesome . i 'm down in ocean beach ( if you know where that is . ) by the way . & quot ; yourbiggestfan & quot ; i 'm a re-al big fan of you-rs . 
well , at least it 's not as bad as i thought . found a new website to watch movies on and i got ta say ... ... .it 's not bad , not bad at all 
had a great day : beach , bbq with old friends ( it 's crazy that i 'm old enough to have 'old ' friends ! ) , & amp ; learned how to play texas holdem 
happy mother 's day ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! 
dave i ask you for & quot ; the fix & quot ; by jk ! ! ! and send hi to my sister lisette and me ( alejandra ) from mexico ! ! ! ! ! 
awww ... : / i guess that 's both good and bad , moving is not an option i guess ? mhm , so are you , hehe ; ) ( we have same time ? ) 
yvonne , thanks 4 the ffrecommend ! lovely profile photo , you have ! and i agree w/u on the & quot ; what is sleep ? & quot ; lol ! it 's 5:46 am ! 
i have just read up on lactose stuff and i can eat hard cheese ! ! ! there is no lactose in it ! ! ! *jumps of joy this rainy day* yay ! ! ! ! 
mood . was way too much fun . lol.. i love to dance techno ! ! ! & lt ; 3 ... life.love.stress & amp ; & amp ; . set backs & lt ; 3 gnite 
happy mothers day to all da mama 's & amp ; mother 's to be , enjoy dis day , take cold advantage of kickn ur feet up & amp ; being da diva dat u are 
i do n't celebrate & quot ; mother 's day & quot ; much @ all . but happy mother 's day to all the mothers out there . greatest job in the world ! ! ! 
my tween served me breakfast in bed -- prepared by her own two hands -- what a delight i shared it with her and we had some & quot ; girl time & quot ; ... .. 
aww my bosses bought me flowers and a gift and the kids brought them to me saying , & quot ; you look after us like a mom so happy mothers day & quot ; ! ! 
& gt ; . & gt ; suuuurrre sounds good . i shouldnt but it sounds good anyway . you 're very welcome , i meant it . & lt ; 3 thanks for the follooooow ! 
favourite beatles songs , friends ? listening to 1 of mine right now : & quot ; ob-la-di , ob-la-da , life goes on ... rarr , la la how the life goes on & quot ; 
i hope u liked brasil ! ! ! ! i live in sï¿½o paulo , and i 'm & quot ; corinthiana & quot ; . liked the shirt ? we love u , mr. jackman ! 
hi tom ! i was in leicester to see you guys ! ; ) all the way from denmark ! ! ! and it was the all worth thank you thank you ! ! ! ; d 
ya me too . & lt ; 3 mom ... but uuhhhmmm , not doing too too much , just takin ' it easy ... we should get tatt 's soon , are you down ? ? 
lol true . thank you . if you got that from my tweet , please ignore the & quot ; contact us & quot ; submission - same issue . & lt ; rei & gt ; 
why cant i sleep ? ? ! ? ? god , or similar persons , hates me ! on a lighter note , a friend from school is about to pop with baby good luck gem ! 
tix are $ 50 though ... kinda pricey & gt ; . & lt ; but i 've been listening to his music for years ! it 's excellent workout music i 'm sure be puts .. 
hey ... i feel so violated , some little & quot ; associate & quot ; has taken such liberty with my twitter ! ! ! nice msg though . now jst 2 find out who ... 
