oh ! haha ... dude i dont really look at em unless someone says hey i added you . sorry i 'm so terrible at that . i need a pop up ! 
gr8 , thx . most of my college friends r moving back 2 uni 2day so it 's lk a big reunion after the easter break . plus the sun is out . 
heeeey ! ! i 'm listening now to the new single & quot ; its alright its o & quot ; by ashley tisdale and it totally rox ! ! she 's awesome 
yes ! ! ! ! ! ! ! ! ! ! april va-k is finally here ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! 
yay 400th update with 20 followers ! ! i 'm trying tobeatshe 's one of my friends ! come on we can beat 41 only 21 left ! ! ! ! ! ! 
i do n't wan na be just great quotes , and i do n't wan na be just ramblings , although i may do both , ... . from time 2 time ! 
yew keong says ops today was smooth . james says ops was ok. xinwei says ops was good but ... xxxxx ... . ha ! ops can do without me ! ! ! 
fly weather . in my car now heading to jamaica , queens to get my hair , toes , nails & amp ; eyebrows done . getting ready 4 this date 2night . 
omg ! ! ! ! wow ! your right ... i do hate you right now ! but if you 'll publish the set list , i can start to forgive you . 
crazy awesome bass line of the day goes to ... kings of leon with & quot ; manhatton & quot ; ... .just listen . buuuhhh du du dum bum bum bum ! 
trendy topic - record store day - just becuz a song has the word & quot ; lollipop & quot ; in it , does n't mean it 's appropriate for children . 
o , what am i doing ? went for an eeg , went to a wedding , and danced the evening away in uncomfortable shoes . ( - cos you needed to know 
w.o.w . [ word of the wise ] : just b/c a celeb tweets back to you , that does n't mean the two of you are personal friends now ! ha ! 
~hi there peggy ! thank you for following me ! i 'm reciprocating ... and i dont even care that youre not the & quot ; famous & quot ; peg noonan ! 
yay gamestops across the us r done and cant do any & quot ; credit & quot ; transactions xd ... except for alaska lmao ... which means for me an easy day 
hey you ! glad to see you back ! ! yeah , 2 people asked me today why i did n't show my face , so thought i 'd change it ; ) 
what 's going on ... how you been ... i swear you need a reality show ... mtv & quot ; this is your next big hit since the hills & quot ; 
out and about with sammy , the only one who seems to be there for me anymore , excited about the pool party ! ! miss you mom ! txt , call me 
did you watch them both ? i saw that ep 20 & amp ; 21 were up ( or did i miss last weeks ? ) and yeah , bones is always awesome 
hey julie ! i 'm pretty good..sore throat 's getting better.. ; ) ? ? ? ? ? ? ? 4 your advices ? ? ? ? ? ? ? ? ; ) 
so with me this weekend are : iphone , dslr , camcorder , shades , chargers , tickets , house keys , revision stuff ( no escape ! ) and that is all 
ok i found the motivation to clean ... let 's see if i can do this in 2 hours ! it feels like its gon na b a great day ! ! ! 
hey fun dave - i guess in a way it will be - there is a video on my blog by a poet borges - right at the end he refers to it 
thanks to you ... that animated ... & quot ; my com-pu-ter love & quot ; is in my head . good thing i like the song how are ya 2day michelle ? 
the plan was to go to mamitas beach at playadelcarmen . i just woke up . yesterday i got drunk ( 8 ) tequila tequila ( 8 ) and came back @ 4am 
pei cheese , onions & amp ; coffee @ farmer 's market . nova scotia feta , atlantic smoked salmon & amp ; turkish capers @ groc store . so not dauphin ! 
what 's up to all of my new followers ! do n't forget to say hi ! go check out 's page & amp ; follow him too . i 'm his producer 
wow .. i hope i do n't have to go two days straight with no sleep any time soon da sleep was deep but joyous too ! ! lol ... food food ! 
haha i thought that it was so tired but its fun ! wow story of the year , thx 4 ur suggestions ! im goin to find & amp ; download it lol 
let me know when you in atl & amp ; we 'll do it big you need to come here on the full service tour . how bout it ? shannababy ! *-40 
aww , i did n't see it but i hear did really well 2nd set . so proud of him . s fingers crossed it 's the boost he needs on clay ! 
i already checked , all that 's under there is a pile of smelly socks.. and a note that says & quot ; the awesome is a tool & quot ; brilliant ! 
if i seem familiar , and i started following you first , direct msg me , i 'll fill in the blanks . a rose by any other name is still a rose 
our one editor , brewster hudspeth went to pick up pizza for lunch & amp ; never came back ! that was 3 days ago . send him back if you see him 
i 'm getting tired . workout , golf , baseball , grilling , and going out ? that 's a lot in a day . let 's see if i can make it 
& quot ; every second is another chance to turn it all around & quot ; lol your the best & amp ; hope to see u in a movie soon ! monie 
going to krystal 's to wow it up ... yeah i 'm a huge nerd . writing down video requests in a notebook now so feel free to send some my way ! 
i ca n't believe i just slept for 2.5 hrs . usually i am not much of a napper ! rdy for my hubby to get home from work ... then asheville ! 
this random twitter update is to all my followers ... i love u guys . ur awesome . i never wud of thot i cud get this many hehe \ , ,/ kamryn 
so glad you could join me ... i hope you had fun following me ... .and cont to do so ! ! i am here to inspire you ! ! woohoo ! ! 
yay 2day was fun with my bestie laura ! ! ! went to the beach & amp ; it twas wayy cool ! ! & amp ; we made some new youtube videos 
hm , i 'll take a gander when i 'm on my puter.speaking of bbc , what do u think of league of gentleman ? it cracks me up . ( mostly ) 
if i were to die tomorrow , what is one thing you would want to tell me . tell me anything . i keep secrets & amp ; i wo n't judge . 
re . visiting-i know ! been way too long . so we 'll plan it before our 20th high school reunion then . lol ( omg , we 're old ! ) lol 
hey ! if you are a fitness tweeter & amp ; not selling a scam weight loss product , follow me & amp ; i 'll follow you back for sure ! ! 
thanks ! i hope it 'll actually happen , lol i have a bad rep for not actually doing things . i 'm glad you 're doing ok tho & lt ; 33 
so you had two ! ? that 's awesome ! good to hear , good to hear . boys are n't everything , no worries . just have fun with it . haha 
good dinner . spicy noodles are the best . skating was good today tre flips ! & quot ; let me take your coat and your keys and this car & quot ; 
i think i like the idea of an oompa loompa instead of a & quot ; regular & quot ; midget . *nodding head* yes , that 's what mine will be ! 
thought about a lot today , a lot that 's been going on and i 've decided to stay to shonna and my son and it 'll be all to the good . 
flowers , too ! i kill everything . & quot ; tag along & quot ; = try to grow stuff to and ask for your guidance or see your set up . 
i see , well , hmmm , ok , thx , by the way , since i know you are the first that wants to know , i just hit 13,000 followers ! 
nothing much , bout ready to go to bed after a long day watched 30 days of night and a movie called & quot ; them & quot ; both quite scary ! 
ca n't wait till monday ! going to the hannah montana movie ! with my loves & lt ; 3 and i get the house to myself ! get to see daylen ! 
there 's not a star in the sky ... .that could equal to the sparkle in your eye ... danny & lt ; 3 you is not hard to do ! ! ! 
on an impulse - after i saw it in an elevator - i went out and spent an outrageous amount on a purse . i do n't even feel guilty about it . 
its time to let my guard down , open up & amp ; let him in.. i have realized maybe hes the one to save me , im not letting him go anywhere 
added pics to my twitter bkground ... luv , luv , luv customer pics ! please , keep sending - it makes my day to open an email w/ a new pic ! 
more late work ... our goal is code freeze by the end of the day sunday , which means i have my work cut out for me in the next 22 hours . 
do n't be jealous of my awesome tweets . i just want you all to feel included plus i get to bitch to an & quot ; attentive & quot ; audience ! 
i had n't really heard that , but i get it , too . i figure if he sees something special in her , there probably is & amp ; she 's hot 
it 'll be hard , but to be the one to announce his name , my dad 's name ... it will be ... incredible . as well as my grandpa ed . 
i bought my star trek tickets . i 'm not going to the 7pm show ... but i 'm going to the midnight imax showing . i 'm happy . the ennnddd . 
'casey ' ? ! hahaha ! ya , that would be bad . why not name it 'eric ' while you 're at it ? i 'm glad you had fun though . 
hahaha ... hey it was worth a try ! ! ! well if you 're not gon na make me 1 of those , then u still owe me coldstone ! ! ! 
mastodon 's crack in the skye was awesome . wasnt as hard as i thought a & quot ; progessive metal & quot ; album would be . and they are hot :0 
done with ken-ya dance . it was chaotic but fun . all pics will be up on myspace & amp ; facebook -- that is if you 're on my friends list . 
