wow , tons of replies from you , may have to unfollow so i can see my friends ' tweets , you 're scrolling the feed a lot . 
awesome , looking forward to it i got a mic now but i just got ta learn to hook it up and download skype and test it out ... 
ha , i do too . glad it 's not just me i like it cos i can skull it and still get that sugar hit quick : p 
but also , w00t neal stephenson ! and old william gibson has a new novel in the works , too . 'zero history ' , according to his blog 
studying korean language is really hard , unlike english language it is n't hard to study , but still i 'll do my best just to learn korean . 
i drove my car to the bp service station for a while and had a kit katamd a red tea , then i came home . its alright now 
off to stargate universe ( justice , i believe the episode is ) , today to hang with will waring , jamil and the gang . good times . 
just woke up , 2pm d : damn my sleeping patterns ! another day of mega-sun looks in order.. and this cd of epic music only makes me happier 
but , you know he comes back . wow he was hawt last night . my hubby had to leave the room ... b/che thinks something is wrong w/me 
is considering what to have for breakfast ... choices are ; a gluten free bagel , or a gluten free bagel . i 'll probably have the bagel . 
wishinga hot birthday on this happy day no , wait ... something 's not quite right there ... with a pint . yes , that 's it ... ! 
my parents did n't call the whole night and i went home 11:20 p.m which is not typical for me . i 'm so proud of them . haha 
hmm that is true . maybe just put them on now & amp ; then to cheer yourself up over your poorly finger 'grrrr ' and so on ... 
guessing its am there and you are about to start 1st june . hope you enjoy it . its over here but was a good day . g'dnight ! 
blahh . it 's the first of june and schools almost over . senior year here i come . first i think i 'll enjoy my summer first though 
what a dark morning , it 's going to be cold today ... a high of 16 degrees in toronto and rain . remember your coat and umbrella ! 
saw juno ! its a so sweet movie ... i really love it ! xxx ( via ) - sounds good . we 'll have to check it out 
lol i really did sleep for about 20 minutes & amp ; woke up . must have been a late power nap cause i was up after midnight . 
a day like this calls for afest , 30stm til home time then gon na watch lord of war again best film ever , wth the 2 best actors 
program vid�m n�sledovn� : latt� z � ? ezkav�rny , cig�rko , onlineovky.cz , podtrh�v�n� v seznamu z�t�ej��ch meeting� , evidence karet - & gt ; dom� ! ! 
: :in a sing-sing voice : : good morning everyone ! ! ! today is shaping up to be beautiful ! got up early to workout feeling great . 
wow ... the extra sleep lastnight really helped out . i feel good . it 's back to work this week . yes ... all 5 days . grrrr 
congrats ! twilight is a great movie , of course it had to win em all ( almost all anyway ! ) you looked great bu the way ... 
i met lincon lewis who plays jeff on home and away today.. he is hot . not really liking twitter.. noone has it . loving rocky forever ! ! 
so the kids are discussing the approaching end of the school year . a full month to go , but they are optimistic . i remember those days ... 
i love this song ... such a geek , i know ! ca n't wait for & quot ; half blood prince ! & quot ; � � /~7fcwi 
ah hello ! i 'm jamie.yeah mcfly is awesome ! i can play falling in love but it 's only chords and i can do the solo too ! 
http : //twitpic.com/6eef3 - our new addition . her name is cookie . she 's five years old , loves walks and dolce thinks she 's very cute . 
what ive discovered today ? 2 videos - one is a musicain name zee avi , her music is similar to yuna.. and an illustration vid of 40 hadis 
it 's hard not too when you have some of the peers i have in my timeline . they wo n't let an opportunity like that pass by . 
looooooooooool ! ! ! no i was n't talking about u i 'm saying that i 'm clueless lol ! ! .. give amna the laptop for a sec 
true , good point- in which case then i just hope they do n't get to you so much , forget em ! you got plenty of good friends 
we 're in park slope ! come visit ! also , i know the bike feeling -- it 's great while riding , then you feel like death . 
last week before going back to heroes . you must be pretty excited ! i 'm happy ! ( will do happy dance monday , i promise ! ) 
well i 'm back in town now ( back to work today ) , but i 'll try to throw some more photos up as other people post em 
she 's very good at coming up with new , interesting , and unexpected ways if making us late . good thing i got her up earlier than usual 
tnx tnx ! ! haha ikaw rin goodluck with college ... tc rin diyan sa japan ( ryt ? ) ... haha shucks ... . senior ... : \ 
at hospital getting pre registered for the surgery this is taking longer than the doctor office ! it 's crazy . i ca n't wait to leave here . 
vote for davidarchuleta as mr. twitter universe/pmvry ! ! ! ! ! go on ! ! [ okay , im really gon na go now . haha ! ] 
who is the winner and will go to cannes they already know ! june 4th is coming ... i would like to be that one ( with lama1 ) 
hope everyone has a beautiful and productive day . life is short . be a good person , believe in yourself , and all your dreams can come true 
well , they are cool ! ! ! i 'm ordering them for my husband 's father 's day present . will it here to us on time ? 
i got my 30 forms done before lunch ( am yet to eat lunch ) and have tidied my room up as well . now sat in the garden 
gon na download journey on my ipod . and i will be screaming 'do n't stop believin ' . y'all shld see the pilot episode of glee on fox 
she plays gloria in the perfect game and plays alicia in clique . she deserves to feel the love from her fans . so follow & lt ; 3 
i have clothes in a couple of sizes , so a whole new wardrobe awaits ! ! ! a change of image and life style is overdue ! ! 
yep , played that too . started and finished ep iv . this weekend was movies , xbox , hockey and food . back to the hunt today . 
that would me i could n't use my & quot ; it 's dark outside & quot ; excuse to avoid running at 5am enjoy your time there . 
15 days til my birthday . not that i have plans or anything . they 're just exciting and fun hurray birthdays ! ( turning 23. not significant ) 
that does n't work for me , apparently my body repels it so i 've just got to put up and shut up xxx i think its gone now 
what blog topic do you want me to write about next ? ( no healthcare reform yet ; i 'm still reading articles and laws and digesting info ) 
if so , th @ 's ok hon , he 's working with a friend who has his own plumbing company , he 's there 4 2 wks . 
yes . there 's too much & quot ; me & quot ; and not enough & quot ; us & quot ; . have a great day too 
has now got a full house for next year , and wont have to worry about empty for rooms another second . contracts signed 2day . soo nice . 
so all of my class members are get all bent out of shape about smithers test and work . i 'm so glad i have nothing to worry about 
nah , i 've gotten pretty good at controling myself . i 'm making granola bars , snickerdoodles & amp ; brownies . i 'm sharing w/kids of ... 
http : //twitpic.com/60z8p - the monks in koya-san gave me this juzu bracelet . it 's a string of buddhist prayer beads ... is n't it cute ? ? 
been lying in the sun reading dune , this is when i love life the most going to take a break for sunlight for a while and watch 24 
better stop looking at accounts and got to sleep - on the plus side , my company is looking healthy , so i can sleep easy for a bit 
gearing up for what 's going to be a great monday even though it 's cold and rainy . i 'm choosing to have a great day regardless ! 
