i have a sad feeling that dallas is not going to show up i got ta say though , you 'd think more shows would use music from the game . mmm 
hmmm well i 've watched bts but that is as far as i 'm going ! ! gah , i 'll prolly cave eventually i ca n't wait 5 months d : 
happy father 's day ! had breakfast w/ my daddy and me and hubby r having supper w/ his dad . i miss papaw on father 's day . lost him 4-29-03 
now , puppy , you should n't eat seatbelts . that bad for puppy bellies ! he cares , but that 's expen $ ive 4 dad 2 fix , too ! 
& amp ; when i 'm in my house , i 'm so tired that i do n't even look at the computer xd too bad i do n't have internet there 
happy fathers day ! i feel bad cuz i didnt know what he wanted so im just takin him to a softball game . i didnt get him a real gift . 
happy father 's day , twits . off to brunch dedicated to the big man . then he gets to watch the open all day and i study all day for history 
too cold here ! ! brrr.. you do n't like the sun ? i love the sun ! and the summer ! ! ! i wish be in florida muf= x ( 
happy fathers day to all the dads out there ! i miss my daddy ! weird fun fact- he used to call me louise for no reason ... at all..haha ! ! 
i want pappy all to myself today if thats where he wants to be , i shall follow . kinda selfish to make this day about me . but tomorrow ... . 
was soooo excited to go kiting today , and then realised i was looking at the forecast for hatteras ... not long & quot ; no wind & quot ; island ... 
ugh . why did i twit that an hour ago ? im asleep on the couch . last night was a fail.fuck.dont wan na be on the market.thought i was sold . 
i want my hair cut i want my hair cut i want my hair cut . it 's getting far too annoying again . oh no , the sun 's gone in 
jen told me not to come to work today because we have too many people in . dumb . it 's johnny 's last day bringing him coffee cause i rule . 
ohhhhhh i do n't have this back pain all week . if i do , it 's going to be a long week with a 2 year old ... without matt . 
let 's ruuuuuumbleeeeee . i 'm about to send a text to my friend defending my other friend and i 'm guessing she 's gon na get mad at me . yikes 
i feel bad for all the little fried up slugs on the sidewalk , they had a couple days of cloud coverage and rain , but the sun is out now . 
kinda upset because my fish & quot ; jacob & quot ; is about to die it may be stupid to be upset because of a fish but it bothers me .. 
i did n't get anything for my dad today ! he does n't want me to spend $ either.same went for mother 's day . i did cycle with him today , 
omg twitter is too hard for me why does n't it show all my followers ? when i click the 'followers ' button , it only show only 3 or 4 . 
i 'm on episode 10 on true blood , what i really hate is people that just blur out everything , yea thanks no i do n't want to watch it now 
i just realized this is the first time i 've ever been away from my daddy on father 's day ! i miss him so much ! i love u daddy ! 
i am-well i might . my mom 's not feeling well . i might not come . demi , i 'm sorry . i was looking forward to this : ' ( 
in the drive thru @ mcd 's , watching the f ! @ *ing woman making her order waste away the last ticks on the bkfst menu by using 100 coupons . 
bought a new bike lock yesterday , lost my good one in the move to the new house ... anyways , now i can ride my bike to the store again ! 
just finished chatting with mum bout her dad , my grandad ... now he on the other hand is a complete p**k ! ! ! today 's just a sunday to her 
day off tomorrow , so gym , shopping and holiday searching - still need a travel buddy , so if you know anyone interested ... & lt ; /desperate & gt ; 
: o grey 's anatomy finale tonight ! i swear to god , if nicole better be around ... it 's never the same when you watch it on your own ... 
walked over 2 try & amp ; c michelleobama 's speach @ volunteer conference in san francisco , does n't look like i 'm gon na c it . back 2 work 
how much wouldl it be for a session with matt and kristina ? i 'd love to go but i do n't know if i 'd be able to pay alot xxx 
i 'm not yet fully recovered from yesterday 's 7+ mile fathers ' day hike ! ! it might have been fun if i was in-shape ... but i 'm not ! 
okay now i 'm not feeling too good . headache and body aches ahhhh noooo its my birthday week ! ! ! ! ! i refuse to get sick ! ! ! 
oh god my laptop is broken ! ! i need someone to fix it ! ! i hate this stupid computer i now have to use , it ` s sooo slow 
yep , $ 75/day + tax ( so $ 80/day ) to get into any of the disney world theme parks . it 's why locals never go to the parks ! 
yes , it 's all your fault ! ! or , well , partially mine since i was also hoping it would get a panel right up until i cancelled out . 
i think i strained my ankle a week or so ago , it 's bugging the crap out of me . and next week is a week of hiking in the woods 
turning out to be a very bad day.pain is killing me , have n't had a good sleep in weeks and now it seems my son 's bday party may be ruined 
i ca n't believe i missed the delivery of my computer ! ! ! now i ca n't play my sims 3 till tmrow.. ugh not a good start to my day.. 
watching & quot ; in her shoes & quot ; lucky girl ! cart driving ? i have a sport party with an 800 m race , soccer and beach volleyball yehh 
home alone ... time to sing out loud ! & quot ; you had your deams i had miiiine ! ! ! & quot ; i just sneezed and hurt my throat 
i do n't want tomorrow to come ! had our lucarellie 's dance today . we all bawled our eyes out , but grad 's guna be a whole lot worse ! 
that dog is too cute ! ! ! ! ! ! ! ! ! it sure fits into your perfect family ... i wish i had a perfect family like yours ... 
i 've been following change_for_iran , who is in tehran , and he has n't posted anything since 5am on the 21st ( pdt ) i 'm praying he 's ok . 
my 1st tweet was listening to lady gaga & lt ; 3. and i try to find my stripped sunglasses where are my sunglasses ? ! 1:34 pm mar 20th from web 
cant believe people eat sunfish ( mola mola ) ! ! /lemea when will the madness stop ? & amp ; why call them mambo fish ? not on my menu . 
hi there handsome ... ... ... .ca n't believe you are going to be in cle and i do n't have the $ or tix to come see ya 'll ... sad 
oh , ok , i messaged them and sent a ticket too , sorry i bothered you , i thought you could help with ko related issues thx & lt ; 3 
def feelin a way . jus found out a guy my lil brother grew up wit died . niggas shot him at a party . 19 n gone.. smh.. stop the violence 
ahh i really really wish i could go to your concert , that would be amazing & lt ; 3 have fun on your tour - wish i could be there ! 
my poor little xan is sick . fever , cough and sniffles . i wish it was me instead of him . so hard to see your spawn sick and miserable ! 
oh slacker , why do you tease me so ? i 've got coverage , but you do n't want to play . sounds like cd skipping i forgive you though . 
ugh fml ! has a layover in charlotte and i have to work , so i cant go see him one month and a few days til i do finally g ... 
well then , i frown upon them ! and i never got the invite or i would have . what 's your new sn thing ? i 'll add you now xd 
i ended up not going . for a brief moment i was going to go just to see jess but opted 2 be a home body . i 'm getting old . 
work sckd cats i broke a huge btl of wine + had to help this woman in crutches find 'faggots ' . which i really ws n't aware was a food 0_0 
i need to get tickets for elliot minor , bleeeeh , but i guess if i want to go see the boys in tmd its something i will have to bare through 
at home . still sick . still ca n't speak . i wish i could be out & amp ; about enjoying the beautiful , sunny sd weather . this is horrible 
me and my sis played a game with her mother and our grandmother . we where in teams and me and sigrid ( my sis ) lost 4 out of 4 times.fun 
anyone know if selena is still in ny ? hmmm im wondering if she 'll go to this concert or tomorrow 's ... oh no wait , shes back in la . 
ahh ! ! you 're all going to georgia ? ! i 'm sad now . the show is on my bday , too ! ! dumb job aka school ! ! 
fukit . i guess ill show up early for my spots from now on . lol or at least try to be early ( will have to cut my pregame short ) 
